/disks/d15/2001/MOD13Q1.A2001065.h09v08.005.2007005124840.hdf,43200,47999,38400,43199,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h09v09.005.2007007082624.hdf,43200,47999,43200,47999,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h10v07.005.2007007082402.hdf,48000,52799,33600,38399,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h10v08.005.2007005142318.hdf,48000,52799,38400,43199,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h10v09.005.2007005171019.hdf,48000,52799,43200,47999,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h10v10.005.2007005164150.hdf,48000,52799,48000,52799,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h10v11.005.2007009175956.hdf,48000,52799,52800,57599,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h11v07.005.2007007083507.hdf,52800,57599,33600,38399,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h11v08.005.2007005152438.hdf,52800,57599,38400,43199,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h11v09.005.2007005080603.hdf,52800,57599,43200,47999,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h11v10.005.2007005085613.hdf,52800,57599,48000,52799,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h11v11.005.2007007093655.hdf,52800,57599,52800,57599,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h11v12.005.2007007095036.hdf,52800,57599,57600,62399,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h12v07.005.2007007082130.hdf,57600,62399,33600,38399,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h12v08.005.2007005143906.hdf,57600,62399,38400,43199,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h12v09.005.2007005083707.hdf,57600,62399,43200,47999,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h12v10.005.2007005185251.hdf,57600,62399,48000,52799,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h12v11.005.2007007105500.hdf,57600,62399,52800,57599,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h12v12.005.2007007115606.hdf,57600,62399,57600,62399,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h12v13.005.2007007112709.hdf,57600,62399,62400,67199,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h13v08.005.2007007082802.hdf,62400,67199,38400,43199,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h13v09.005.2007005173808.hdf,62400,67199,43200,47999,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h13v10.005.2007005185803.hdf,62400,67199,48000,52799,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h13v11.005.2007007103033.hdf,62400,67199,52800,57599,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h13v12.005.2007007110531.hdf,62400,67199,57600,62399,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h13v13.005.2007007130427.hdf,62400,67199,62400,67199,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h13v14.005.2007007130502.hdf,62400,67199,67200,71999,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h14v09.005.2007005162105.hdf,67200,71999,43200,47999,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h14v10.005.2007005172649.hdf,67200,71999,48000,52799,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001065.h14v11.005.2007007084922.hdf,67200,71999,52800,57599,01065,065,2001
/disks/d15/2001/MOD13Q1.A2001081.h09v07.005.2008277163155.hdf,43200,47999,33600,38399,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h09v08.005.2008277174418.hdf,43200,47999,38400,43199,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h09v09.005.2008278003219.hdf,43200,47999,43200,47999,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h10v07.005.2008278002519.hdf,48000,52799,33600,38399,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h10v08.005.2008277172032.hdf,48000,52799,38400,43199,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h10v09.005.2008277203906.hdf,48000,52799,43200,47999,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h10v10.005.2008277183818.hdf,48000,52799,48000,52799,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h10v11.005.2008278173111.hdf,48000,52799,52800,57599,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h11v07.005.2008278005301.hdf,52800,57599,33600,38399,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h11v08.005.2008277174208.hdf,52800,57599,38400,43199,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h11v09.005.2008277144202.hdf,52800,57599,43200,47999,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h11v10.005.2008277181125.hdf,52800,57599,48000,52799,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h11v11.005.2008278005028.hdf,52800,57599,52800,57599,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h11v12.005.2008278011609.hdf,52800,57599,57600,62399,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h12v07.005.2008278010343.hdf,57600,62399,33600,38399,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h12v08.005.2008277182253.hdf,57600,62399,38400,43199,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h12v09.005.2008277145658.hdf,57600,62399,43200,47999,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h12v10.005.2008277194748.hdf,57600,62399,48000,52799,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h12v11.005.2008278014200.hdf,57600,62399,52800,57599,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h12v12.005.2008278012326.hdf,57600,62399,57600,62399,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h12v13.005.2008278020117.hdf,57600,62399,62400,67199,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h13v08.005.2008278004632.hdf,62400,67199,38400,43199,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h13v09.005.2008277172135.hdf,62400,67199,43200,47999,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h13v10.005.2008277192857.hdf,62400,67199,48000,52799,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h13v11.005.2008278010133.hdf,62400,67199,52800,57599,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h13v12.005.2008278014116.hdf,62400,67199,57600,62399,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h13v13.005.2008278012002.hdf,62400,67199,62400,67199,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h13v14.005.2008278020035.hdf,62400,67199,67200,71999,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h14v09.005.2008277180241.hdf,67200,71999,43200,47999,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h14v10.005.2008277185940.hdf,67200,71999,48000,52799,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001081.h14v11.005.2008278011855.hdf,67200,71999,52800,57599,01081,081,2001
/disks/d15/2001/MOD13Q1.A2001097.h09v07.005.2007017034514.hdf,43200,47999,33600,38399,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h09v08.005.2007017031915.hdf,43200,47999,38400,43199,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h09v09.005.2007018074719.hdf,43200,47999,43200,47999,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h10v07.005.2007018054636.hdf,48000,52799,33600,38399,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h10v08.005.2007017050724.hdf,48000,52799,38400,43199,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h10v09.005.2007017080714.hdf,48000,52799,43200,47999,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h10v10.005.2007017082929.hdf,48000,52799,48000,52799,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h10v11.005.2007020124405.hdf,48000,52799,52800,57599,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h11v07.005.2007018071555.hdf,52800,57599,33600,38399,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h11v08.005.2007017071336.hdf,52800,57599,38400,43199,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h11v09.005.2007016233705.hdf,52800,57599,43200,47999,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h11v10.005.2007017000641.hdf,52800,57599,48000,52799,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h11v11.005.2007018095342.hdf,52800,57599,52800,57599,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h11v12.005.2007018100208.hdf,52800,57599,57600,62399,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h12v07.005.2007018071350.hdf,57600,62399,33600,38399,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h12v08.005.2007017060653.hdf,57600,62399,38400,43199,01097,097,2001
/disks/d15/2001/MOD13Q1.A2001097.h12v09.005.2007016235929.hdf,57600,62399,43200,47999,01097,097,2001
